Repo URL,PR Number,Commit URL
,526,https://github.com/luvit/luv/commit/bc5fb120f2fde176dbcf088b562313a2ecc3391b
,422
,430
,389
,385
https://github.com/GaijinEntertainment/daScript,820
,601
,407
,449
,134
https://github.com/adsr/mle,62
https://github.com/tats/w3m,203,https://github.com/tats/w3m/commit/b0ebd5737e903b48060a93fc29908b62b1bfd74e
https://github.com/axiak/pybloomfiltermmap,24,https://github.com/axiak/pybloomfiltermmap/commit/3dabb579f8c94054bdeff7c6f0432d3824f125c0
https://github.com/wifidog/wifidog-gateway,28,https://github.com/wifidog/wifidog-gateway/commit/3686a1364aefe74ee4de1dc5560882f4962014dc
,169
,71,https://github.com/wifidog/wifidog-gateway/commit/a79ca68eace1465ac20731d9c331fc69bdf888b0
,136
,159,https://github.com/wifidog/wifidog-gateway/commit/b72df27c3ebbb18334aa8105c212ed1d0c4783a9
https://github.com/samtools/htslib,1779
,1754,https://github.com/samtools/htslib/commit/3e11d0e335bfdf34db3ba5f61d52d1d19a60bdfe
,1749
,1729,https://github.com/samtools/htslib/commit/31e5a5f972b137ec3738bfd565652270904f7112
,1701
,1671
,1681
,1449
,1548
,1529
,1484
,1463
,1340
,1289
,1274
,1258
,1216,https://github.com/samtools/htslib/commit/53d7277ad2feb71e2e65f6c71107d854e89c7440
,1276
,1215,https://github.com/samtools/htslib/commit/c56cfaa31ba6a15a226ec6e3e0b25eea53b255f8
,1214
,1208
,1178,https://github.com/samtools/htslib/commit/b710781df0d9bb6f665756316653554fe32e5c68
,1117
,1072
,1054
,997
,921
,916
,870
,666
,465
,759,https://github.com/samtools/htslib/commit/bafea32a7a2cc4054522e2043e3faf544ce5f137
,732
,526
,442
,424,https://github.com/samtools/htslib/commit/d58eab8f79cd768ff72078d45617be8e1039f137
,160
,68,https://github.com/samtools/htslib/commit/f6c37a59ec038072fb57da158f260be6225f5050
https://github.com/aarond10/https_dns_proxy,154
https://github.com/AravisProject/aravis,690
,681
,550
,344
https://github.com/LekKit/RVVM,90
https://github.com/NMSSH/NMSSH,67
https://github.com/seccomp/libseccomp,205
https://github.com/ultravideo/kvazaar,177
,61
https://github.com/vkoskiv/c-ray,88
https://github.com/ged/ruby-pg,510
https://github.com/JoshMarler/react-juce,101
https://github.com/berry-lang/berry,329
,88,https://github.com/berry-lang/berry/commit/e7a93ec2e395d2ec739bb8d8ae0a256e0df640c0
,80,https://github.com/berry-lang/berry/commit/2b0754ab443f41aad636ca01b4fdea23da5dd115
https://github.com/balde/balde,27
,6
https://github.com/Atoptool/atop,269,https://github.com/Atoptool/atop/commit/4e0c147f681d2decbc220a538010173b4be86f84
,239,https://github.com/Atoptool/atop/commit/a273887b2defb457e0e5b1c58c5c906683b58921
https://github.com/owntracks/recorder,471,https://github.com/owntracks/recorder/commit/eb001ef2aae5393fb3cbf6aa8c8270fd42028d7a
,256
https://github.com/riverloopsec/killerbee,164,https://github.com/riverloopsec/killerbee/commit/f651fb1f0b1c6c7671a3f463bda27bf7633b994a
,167
https://github.com/rhboot/shim,422
,394
,350
https://github.com/eclipse-cyclonedds/cyclonedds,2023
,1978
,1941
,1971
,1775
,1788
,1541
,1501
,1349
,1389
,1321
,1352
,1299
,1281
,1230
,1167
,1055
,689
,1039
,1015
,1022
,904
,903
,615
,919
,596
,591
,512
,691
,732
,588
,559
,450
,439
,448
,273
,251
,246
,180
,183
,70
,76
,84
https://github.com/nginx/njs,779
https://github.com/armon/libart,33
https://github.com/freebsd/pkg,2295
,2049
,1473
,1324
,125
https://github.com/pygraphviz/pygraphviz,7
https://github.com/OSGeo/grass,4506
,4508
,4496
,4505
,4498
,4497
,4458
,4457
,4464
,4461
,4422
,4388
,4423
,4369
,4389
,4320
,3619
,3618
,3617
,3872
,3602
,3069
,3828
,3004
,3071
,2486
,778
,1501
https://github.com/DataDog/zstd,83
,40
https://github.com/managarm/mlibc,83
https://github.com/sipwise/rtpengine,1013
,512
,316
,253
,225
,139
https://github.com/jpbruyere/vkvg,62
https://github.com/sepfy/libpeer,9,https://github.com/sepfy/libpeer/commit/b5eb6d6211829d145d1a8cf7817c220b0a016984
https://github.com/ramapcsx2/gbs-control,406
https://github.com/TimeToogo/ff-proxy,17
https://github.com/lexborisov/Modest,42
https://github.com/alekmaul/pvsneslib,184
https://github.com/openresty/stream-lua-nginx-module,220
https://github.com/dorimanx/exfat-nofuse,100,https://github.com/dorimanx/exfat-nofuse/commit/8dfaad7e38814602a5b8428389cc8e9e4e1faf84
https://github.com/munificent/mark-sweep,4
https://github.com/snowballstem/snowball,166
,107
,56
https://github.com/apache/hawq,1346,https://github.com/apache/hawq/commit/a1acf9638b9834424718349aa8c75f21a614f1fe
,896
,368
,348
https://github.com/riolet/WAFer,6,https://github.com/riolet/WAFer/commit/a114c8dd11da1f51d093787ebfa5b570881a694c
https://github.com/jvoisin/snuffleupagus,18
https://github.com/fangfufu/httpdirfs,27
https://github.com/travisvroman/kohi,171
https://github.com/bytedance/tailor,15
https://github.com/rmagick/rmagick,1406
,960
,1024
,1023
,816
,809
,773
,665
,680
,776
,683
,778
,563
,642
,450
,451
,454
,461
,452
,453
,412
,460
,459
,418
,413
,414
,415
,416
,417
,419
,396
,401
,391
,384
,383
,382
,381
,377
,372
,373
,374
,410
,411
,367
,357
,358
,360
,361
,409
,389
,390
,385
,379
,378
,312
,375
,364
,359
,348
,347
,346
,380
,349
,376
,362
,345
,324
,489
,370
,537
,354
,511
https://github.com/rauc/rauc,1464
,1377
,1374
,1400
,1219
,1119,https://github.com/rauc/rauc/commit/6642c5cbf99fd873bd3120fafdf98af6fe9c7bee
,1161
,1143
,1159
,1128
,1197
,1104,https://github.com/rauc/rauc/commit/a626c19e61d9824f07b4e33acab5d862293560b1
,1099,https://github.com/rauc/rauc/commit/e666c06bda3e91af455d1996442fd3bb9877c096
,1160
,1076,https://github.com/rauc/rauc/commit/525cabc919ed90453f210fe5b65acbd6974f7ea4
,1080
,1105
,1087
,871
,880
,868,https://github.com/rauc/rauc/commit/f64441af3b4c14bbf908603cec77d295b1782e32
,872
,879
,918
,721
,434
,649
,648
,616
,428
,383
,381
,345
,84,https://github.com/rauc/rauc/commit/ff1a62c48a8a487f1024c06ea353a9559360af12
https://github.com/cntools/libsurvive,17
https://github.com/aizvorski/h264bitstream,27
https://github.com/dyninst/dyninst,1789
,895
,879
,795
,835
,793
,866
,871
,758
,588
,286
,333
,329
https://github.com/librsync/librsync,147
https://github.com/MoarVM/MoarVM,1843
,1645
,1419
,1690
,1461
,1416
,1336
,1261,https://github.com/MoarVM/MoarVM/commit/09b88efb00c51022def558c869bb1cfc53d89541
,1233
,1166
,1125,https://github.com/MoarVM/MoarVM/commit/3241e9f548ebb571d3b949e1465de56882ef4645
,1072
,941
,921,https://github.com/MoarVM/MoarVM/commit/46c08a0e8e840340e42d80b9b40b46ed230d60e5
,766
,674
,605
,676
,516
,506
,490,https://github.com/MoarVM/MoarVM/commit/4d87b1cc704ce9274c8dc6c6dd3d8e5c4e849e3c
,429,https://github.com/MoarVM/MoarVM/commit/da6a53089bad85dcd4c2d1453706ce10b698f800
,406
,235,https://github.com/MoarVM/MoarVM/commit/59ee270730c6047b684d59ec0df8d226b5eea5ed
,241,https://github.com/MoarVM/MoarVM/commit/1a4e7d8ed98dad97139ed6c08fa66c8ac1c6ae4f
,242,https://github.com/MoarVM/MoarVM/commit/be09cbef9d650f19cb2da3fe8fe86cb19a1a6fe5
https://github.com/mozilla-services/hindsight,89
https://github.com/hse-project/hse,613
,362
,361
,301
,428
,316
,325
https://github.com/libhybris/libhybris,457
,83
https://github.com/IvorySQL/IvorySQL,684
,526
,494
,462
,525
https://github.com/square/subzero,435
,434
,375
,373
,362
,361
,334
,333
,371
,370
,368
,367
,353
,282
,281
https://github.com/tpm2-software/tpm2-tss,2268
,2269
,2434
,2221
,1884
,2263
,1801
,1802
,2245
,1992
,1892
,1883
,1900
,1898
,1735
,1879
,1645
,1496
,1266
,1282
,1242
,1091
,752
,656
https://github.com/vasi/pixz,69,https://github.com/vasi/pixz/commit/943932c0e8a93a0522a5bc1d0839667c5db7e12e
https://github.com/Yubico/yubico-pam,189,https://github.com/Yubico/yubico-pam/commit/5498bcf53f3104f68aeba8c9c57870bf0ed63ebc
https://github.com/rusefi/rusefi,3476
,3217
https://github.com/liudf0716/xfrpc,40
https://github.com/NVIDIA/libnvidia-container,285,https://github.com/NVIDIA/libnvidia-container/commit/38dc3d6a1c21e0c26f3b496be97ea6285e7aeb38
https://github.com/skylersaleh/SkyEmu,40
https://github.com/DisplayLink/evdi,327
https://github.com/vmware/splinterdb,617
,609
,567
,483
,442
,472
,393
,266
,263
,296
,394
,271
https://github.com/daos-stack/daos,15010
,15009
,13257
,14548
,14231
,14436
,13566
,13398
,13402
,13403
,13382
,12988
,13007
,12026
,12463
,12502
,13128
,12142
,12507
,12389
,12372
,12391
,12171
,12036
,12259
,12518
,11929
,11957
,12218
,11834
,11795
,11736
,11345
,10024
,10731
,10926
,10681
,11319
,10732
,10469
,10441
,10772
,10152
,10202
,9338
,9948
,5111
,9045
,8598
,8306
,7232
,7381
,7259
,7155
,7060
,7174
,6762
,6325
,7891
,6979
,6417
,6790
,6656
,6107
,7842
,6218
,6665
,6403
,5357
,4969
,5633
,5848
,6340
,5204
,5098
,5642
,5071
,5665
,5788
,5078
,4944
,4561
,4440
,5013
,4696
,4712
,6617
,5255
,5009
,5457
,4443
,5552
,5987
,4532
,5008
,4207
,4850
,4807
,4794
,4557
,4713
,5962
,6036
,4680
,3957
,5025
,3973
,4403
,5495
,4480
,3951
,4490
,4220
,4400
,3851
,3852
,3696
,6875
,3430
,3410
,5080
,3662
,3440
,4087
,3567
,5778
,3950
,4193
,3766
,3536
,5154
,3205
,3023
,3684
,3902
,3086
,3439
,3405
,2527
,3262
,2977
,2615
,2697
,3265
,3153
,2589
,2534
,2559
,2784
,2947
,3392
,2000
,1927
,1903
,3211
,2087
,2596
,1977
,1980
,1831
,1837
,1872
,2449
,1678
,1477
,1489
,1548
,1640
,1089
,1435
,1189
,1801
,1391
,1596
,1386
,1273
,1260
,1278
,1033
,1982
,693
,1032
,758
,717
,654
,614
,637
,734
,904
,404
,277
,443
https://github.com/digital-fabric/polyphony,31
https://github.com/openpbs/openpbs,2605
,1281
,2512
,2191
,2430
,2478
,2203
,2380
,2384
,2201
,2434
,2259
,2235
,2198
,2188
,662
,644
,2139
,1861
,1902
,1854
,1895
,1007
,1001,https://github.com/openpbs/openpbs/commit/c932ad3e8602c13b724524ae16456a2f17d30061
,1645
,1601
,1811
,1032
,1653
,1598
,1640
,1641
,2000
,1509
,1501
,1338
,1448
,850
,1394
,1319
,1216
,1228
,1256
,621,https://github.com/openpbs/openpbs/commit/c25a772e7701501f1b89a21ceb170ef337cfbc91
,1179
,1170
,1194
,1297
,1182
,1067
,1081
,1227
,1135
,996
,1101
,755
,1030
,1095
,832,https://github.com/openpbs/openpbs/commit/b7beac9b10f688fc8652b3f121ffb51010eed04f
,803
,903
,814,https://github.com/openpbs/openpbs/commit/80b9924c14c433d9cf8d610a2330f15a867dfa11
,915
,542
,824
,651
,624
,679,https://github.com/openpbs/openpbs/commit/8f21623c40eee7fea765fe715cf0da69eb78ae99
,672
,610
,734,https://github.com/openpbs/openpbs/commit/93ecf666483f58c00bde0cfca42c755e5b1dc235
,508
,558
,527
,502
,436
,425
,435,https://github.com/openpbs/openpbs/commit/2905a0070432bb52db5a3b55ce75453f43dada90
,534
,493
,356,https://github.com/openpbs/openpbs/commit/fbc1b976e6c053d42cd45fcc2dc1ff993a52f5a1
,483
,355,https://github.com/openpbs/openpbs/commit/546575965a82a8ea5d25cd9c9334dcb9133a2eeb
,559
,315,https://github.com/openpbs/openpbs/commit/929af52e2255fbeda45e8be138a5ebec6e8932ee
,346
,278
,221
,54,https://github.com/openpbs/openpbs/commit/24568625fb9d27f5d77466ffc36b07b06b771957
,60
,8
https://github.com/frida/frida-gum,685
,584
,561
,360
,206
https://github.com/WuBingzheng/memleax,43
https://github.com/trilogy-libraries/trilogy,144
,147,https://github.com/trilogy-libraries/trilogy/commit/68f03d5e7a3d284acb3d987bcb6c69fed047f239
,33,https://github.com/trilogy-libraries/trilogy/commit/7f9e91e7b4b16d7cab73f80aba901fa1b65530f9
https://github.com/nnstreamer/nnstreamer,4545
,4410
,4494
,4400
,4269
,4406
,4212
,4309
,4263
,3722
,4129
,4070
,4218
,4142
,4117
,3781
,3729
,3390
,3615
,2534
,3423
,2490
,3321
,3207
,3234
,3178
,2430
,3064
,3057
,3062
,3163
,3308
,3224
,3067
,2184
,3143
,3215
,2478
,2686
,2583
,2764
,2652
,2495
,2047
,2346
,2108
,2347
,2387
,2087
,2049
,1356
,1684
,1056
,1535
,1397
,1385
,1383
,1198
,1252
,1066
,1045
https://github.com/tpm2-software/tpm2-tools,3013
,2355
,2197
,2262
,2142
,2143
,2109
,1707
,1300
,1270
,1120
,986
,738
,567
,559
,116,https://github.com/tpm2-software/tpm2-tools/commit/e9d8245ad29ac35ace3fb389ed37e0985e216216
https://github.com/gphoto/gphoto2,88,https://github.com/gphoto/gphoto2/commit/865e1737b8b617f8568856ee82976f33057a7718
https://github.com/libvmi/libvmi,1102
,1029
,1006
,896
,830
,764
,687
,710
,717
,742
,713
,516
,416
,412,https://github.com/libvmi/libvmi/commit/abfef5655090fb4e5d350191252ea57a8f1e96c7
,225,https://github.com/libvmi/libvmi/commit/8e9c3dd6718cddd9c3b08679b4ae8a2c7ee5fa48
,231
,126,https://github.com/libvmi/libvmi/commit/8a094020710409421f672aa23e6a06f30500a142
,93,https://github.com/libvmi/libvmi/commit/5a295e7ab234aba27e74c728d5c21de988c46ae0
,46
